method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
experiment_07_ranking_optimized_FULL_testcsv,T1SSM33.1-49,full_test_csv_277_builds,7,10,0.4285714285714286,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1SU33.1-124-4,full_test_csv_277_builds,25,8,0.42000000000000004,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TGN33.60-23,full_test_csv_277_builds,1,4,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TH33.75-12-6,full_test_csv_277_builds,9,20,0.611111111111111,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TH33.75-2,full_test_csv_277_builds,41,10,0.6191860465116279,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TH33.75-3,full_test_csv_277_builds,6,21,0.7499999999999999,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TR33.4-30-75,full_test_csv_277_builds,14,2,0.7142857142857143,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TR33.43-20-24,full_test_csv_277_builds,3,46,0.5833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TR33.43-40,full_test_csv_277_builds,49,78,0.8525,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TZ33.3-50,full_test_csv_277_builds,15,10,0.9666666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TZ33.3-52,full_test_csv_277_builds,22,31,0.587121212121212,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TZ33.3-60,full_test_csv_277_builds,1,17,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,T1TZ33.3-62-29,full_test_csv_277_builds,16,2,0.38,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2RK33.71,full_test_csv_277_builds,20,12,0.3625,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SA33.9,full_test_csv_277_builds,6,67,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SD33.21,full_test_csv_277_builds,5,48,0.3,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SD33.26,full_test_csv_277_builds,30,21,0.547979797979798,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SD33.27,full_test_csv_277_builds,41,61,0.9148936170212766,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SE33.73-8,full_test_csv_277_builds,1,8,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SR33.35,full_test_csv_277_builds,11,12,0.4615384615384615,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SR33.54,full_test_csv_277_builds,6,12,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2ST33.105-15,full_test_csv_277_builds,45,4,0.9611111111111111,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2ST33.92,full_test_csv_277_builds,27,61,0.44642857142857145,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SV33.40,full_test_csv_277_builds,15,57,0.2833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2SV33.42,full_test_csv_277_builds,8,4,0.90625,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TT33.60-3,full_test_csv_277_builds,103,14,0.7145432692307693,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TT33.60-5,full_test_csv_277_builds,9,14,0.9,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TT33.60-7,full_test_csv_277_builds,11,4,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.10,full_test_csv_277_builds,68,116,0.625,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.11,full_test_csv_277_builds,24,273,0.3229166666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.12,full_test_csv_277_builds,65,2,0.6268939393939393,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.13,full_test_csv_277_builds,86,67,0.16903409090909086,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.14,full_test_csv_277_builds,57,71,0.47953216374269003,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.31,full_test_csv_277_builds,28,11,0.5267857142857142,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.32,full_test_csv_277_builds,9,50,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.33,full_test_csv_277_builds,14,74,0.5166666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.34,full_test_csv_277_builds,15,79,0.9375,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.35,full_test_csv_277_builds,2,60,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-10-20,full_test_csv_277_builds,21,8,0.5227272727272727,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-10-4,full_test_csv_277_builds,10,20,0.09999999999999995,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-10-5,full_test_csv_277_builds,3,12,0.6666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-110,full_test_csv_277_builds,8,3,0.84375,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-31,full_test_csv_277_builds,15,16,0.0625,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-5,full_test_csv_277_builds,13,34,0.2692307692307692,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-74,full_test_csv_277_builds,4,13,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-8,full_test_csv_277_builds,43,13,0.48942307692307696,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.45-9,full_test_csv_277_builds,48,85,0.6220238095238095,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.7,full_test_csv_277_builds,8,71,0.6875,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TV33.8,full_test_csv_277_builds,6,78,0.6249999999999999,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TZ33.10,full_test_csv_277_builds,44,72,0.5738636363636364,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TZ33.18-16-17,full_test_csv_277_builds,2,2,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,T2TZ33.18-59,full_test_csv_277_builds,12,10,0.6153846153846154,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SG33.102,full_test_csv_277_builds,18,51,0.7083333333333333,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SG33.92,full_test_csv_277_builds,6,24,0.16666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SL33.16,full_test_csv_277_builds,49,291,0.5650000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SL33.16-11,full_test_csv_277_builds,15,6,0.7277777777777779,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SL33.16-9,full_test_csv_277_builds,68,6,0.6313291139240507,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SL33.5,full_test_csv_277_builds,24,60,0.5729166666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3SL33.8,full_test_csv_277_builds,9,20,0.638888888888889,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TB33.2-24,full_test_csv_277_builds,4,7,0.625,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TB33.2-5,full_test_csv_277_builds,17,2,0.7352941176470588,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TC33.10,full_test_csv_277_builds,7,40,0.3928571428571428,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TD33.10,full_test_csv_277_builds,1,104,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TDC33.16-12,full_test_csv_277_builds,21,51,0.3154761904761905,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TDC33.16-14,full_test_csv_277_builds,12,6,0.6250000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TDC33.3,full_test_csv_277_builds,2,105,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.11,full_test_csv_277_builds,20,177,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.13,full_test_csv_277_builds,18,101,0.4861111111111111,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.14,full_test_csv_277_builds,10,143,0.4,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.19,full_test_csv_277_builds,5,97,0.3,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.36,full_test_csv_277_builds,5,66,0.55,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TF33.66-56,full_test_csv_277_builds,12,104,0.9583333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TM33.23-10,full_test_csv_277_builds,17,28,0.9117647058823529,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TM33.7,full_test_csv_277_builds,6,26,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,T3TP33.2,full_test_csv_277_builds,5,34,0.2,0.0
experiment_07_ranking_optimized_FULL_testcsv,TSH33.179,full_test_csv_277_builds,25,33,0.93,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTC33.18,full_test_csv_277_builds,46,54,0.3940217391304348,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTC33.19,full_test_csv_277_builds,15,14,0.9,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTD33.16,full_test_csv_277_builds,12,124,0.20833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTD33.20,full_test_csv_277_builds,24,92,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTD33.21,full_test_csv_277_builds,50,70,0.43875,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTDC33.16,full_test_csv_277_builds,24,117,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTM33.1,full_test_csv_277_builds,16,4570,0.40625,0.0
experiment_07_ranking_optimized_FULL_testcsv,TTM33.15,full_test_csv_277_builds,12,109,0.5833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1RD34.43,full_test_csv_277_builds,2,4,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1SH34.15,full_test_csv_277_builds,7,91,0.5892857142857143,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1SJ34.2-54,full_test_csv_277_builds,1,4,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1SQ34.53-12,full_test_csv_277_builds,4,2,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1SQ34.53-14,full_test_csv_277_builds,6,4,0.25000000000000006,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TC34.22-12,full_test_csv_277_builds,9,8,0.611111111111111,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TC34.42,full_test_csv_277_builds,4,46,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TD34.100-7,full_test_csv_277_builds,1,2,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TD34.74,full_test_csv_277_builds,5,16,0.7000000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TDC34.9-2,full_test_csv_277_builds,25,2,0.62,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TDC34.9-34,full_test_csv_277_builds,20,14,0.47500000000000003,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TF34.44,full_test_csv_277_builds,23,21,0.6956521739130435,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TF34.67,full_test_csv_277_builds,7,28,0.9285714285714286,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TGN34.42-19,full_test_csv_277_builds,51,3,0.9754901960784313,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TGN34.42-67,full_test_csv_277_builds,5,4,0.49999999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TM34.81,full_test_csv_277_builds,11,44,0.1818181818181818,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TM34.84,full_test_csv_277_builds,24,8,0.18750000000000003,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TM34.85,full_test_csv_277_builds,2,38,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TO34.1-33,full_test_csv_277_builds,4,2,0.375,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TP34.29-18,full_test_csv_277_builds,5,8,0.7000000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TPN34.18,full_test_csv_277_builds,6,56,0.6249999999999999,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TR34.8-30,full_test_csv_277_builds,38,2,0.7368421052631579,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TR34.8-7,full_test_csv_277_builds,40,4,0.37499999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1TT34.126,full_test_csv_277_builds,1,34,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UD34.11,full_test_csv_277_builds,5,11,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UD34.16-7,full_test_csv_277_builds,1,8,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UFN34.18,full_test_csv_277_builds,5,49,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UFN34.36,full_test_csv_277_builds,2,23,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UFN34.41-23,full_test_csv_277_builds,21,6,0.6428571428571428,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UG34.23-23-5,full_test_csv_277_builds,3,14,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UG34.23-55,full_test_csv_277_builds,2,4,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,U1UG34.23-85,full_test_csv_277_builds,2,6,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2SL34.1-17,full_test_csv_277_builds,3,7,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2SL34.1-4,full_test_csv_277_builds,26,65,0.4230769230769231,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2TB34.26,full_test_csv_277_builds,16,82,0.0625,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2TR34.23,full_test_csv_277_builds,3,47,0.6666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UAN34.72-35,full_test_csv_277_builds,1,8,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UB34.42,full_test_csv_277_builds,6,51,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UB34.43,full_test_csv_277_builds,11,139,0.5454545454545454,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UB34.44-20,full_test_csv_277_builds,5,10,0.7000000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UB34.44-42,full_test_csv_277_builds,10,14,0.9545454545454546,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UB34.44-71,full_test_csv_277_builds,7,23,0.9285714285714286,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UM34.12,full_test_csv_277_builds,4,40,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UM34.27-8,full_test_csv_277_builds,1,77,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UU34.1,full_test_csv_277_builds,2,69,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UU34.17,full_test_csv_277_builds,1,66,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UU34.2,full_test_csv_277_builds,5,54,0.49999999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UU34.40-14-1,full_test_csv_277_builds,3,40,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UU34.40-5,full_test_csv_277_builds,1,16,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U2UUI34.40-6,full_test_csv_277_builds,1,19,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TB34.26,full_test_csv_277_builds,8,68,0.8125,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TR34.8,full_test_csv_277_builds,6,30,0.4166666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TV34.1-19,full_test_csv_277_builds,85,15,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TV34.1-43,full_test_csv_277_builds,5,8,0.9,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TV34.1-48,full_test_csv_277_builds,30,2,0.467741935483871,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TV34.1-51,full_test_csv_277_builds,8,2,0.5208333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.2-18,full_test_csv_277_builds,102,2,0.6409313725490196,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.2-20,full_test_csv_277_builds,49,11,0.5442176870748299,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.2-22,full_test_csv_277_builds,19,8,0.4473684210526316,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.2-38,full_test_csv_277_builds,30,15,0.9191176470588235,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.2-58,full_test_csv_277_builds,1,4,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.4,full_test_csv_277_builds,13,22,0.49999999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.5,full_test_csv_277_builds,27,52,0.7946428571428571,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.6,full_test_csv_277_builds,126,44,0.6316793893129771,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3TZ34.67,full_test_csv_277_builds,7,24,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.32,full_test_csv_277_builds,21,8,0.7954545454545454,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.33,full_test_csv_277_builds,9,2,0.9444444444444444,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.56,full_test_csv_277_builds,18,108,0.4780701754385965,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.63-23,full_test_csv_277_builds,12,89,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.63-24,full_test_csv_277_builds,26,12,0.3703703703703704,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.63-26,full_test_csv_277_builds,39,66,0.4525,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.63-31,full_test_csv_277_builds,19,53,0.8863636363636364,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.8,full_test_csv_277_builds,49,130,0.6632653061224489,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UC34.9,full_test_csv_277_builds,57,132,0.9745762711864406,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UFN34.1,full_test_csv_277_builds,4,42,0.375,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UO34.49-15,full_test_csv_277_builds,17,36,0.9117647058823529,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UO34.49-36,full_test_csv_277_builds,8,8,0.9375,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UV34.26-2,full_test_csv_277_builds,53,100,0.9575471698113208,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UV34.26-25,full_test_csv_277_builds,16,72,0.53125,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UV34.26-27,full_test_csv_277_builds,11,136,0.3787878787878788,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UV34.26-3,full_test_csv_277_builds,13,86,0.24999999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UV34.26-5,full_test_csv_277_builds,14,73,0.8928571428571429,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UW34.19,full_test_csv_277_builds,7,70,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UW34.27,full_test_csv_277_builds,16,39,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UW34.44,full_test_csv_277_builds,6,90,0.7499999999999999,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UW34.67-6,full_test_csv_277_builds,32,14,0.8181818181818181,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.1,full_test_csv_277_builds,29,106,0.26666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.29,full_test_csv_277_builds,5,21,0.9375,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.3,full_test_csv_277_builds,18,157,0.6527777777777777,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.30,full_test_csv_277_builds,1,129,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.5,full_test_csv_277_builds,47,145,0.5486111111111112,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.54,full_test_csv_277_builds,29,16,0.7045454545454546,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56,full_test_csv_277_builds,6,101,0.9166666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-1,full_test_csv_277_builds,74,167,0.6418918918918919,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-17,full_test_csv_277_builds,13,58,0.8846153846153847,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-19,full_test_csv_277_builds,13,127,0.7692307692307693,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-2,full_test_csv_277_builds,54,48,0.6491228070175439,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-20,full_test_csv_277_builds,9,132,0.055555555555555566,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-22,full_test_csv_277_builds,4,103,0.5714285714285714,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-23,full_test_csv_277_builds,12,18,0.44871794871794873,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-3,full_test_csv_277_builds,35,83,0.5390243902439025,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.56-37,full_test_csv_277_builds,4,46,0.875,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.7,full_test_csv_277_builds,65,194,0.25735294117647056,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.8,full_test_csv_277_builds,12,187,0.6666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,U3UX34.9,full_test_csv_277_builds,1,120,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,USH34.104,full_test_csv_277_builds,9,37,0.055555555555555566,0.0
experiment_07_ranking_optimized_FULL_testcsv,USH34.151,full_test_csv_277_builds,14,79,0.3125,0.0
experiment_07_ranking_optimized_FULL_testcsv,USQ34.227,full_test_csv_277_builds,14,38,0.6339285714285715,0.0
experiment_07_ranking_optimized_FULL_testcsv,USQ34.230,full_test_csv_277_builds,5,27,0.625,0.0
experiment_07_ranking_optimized_FULL_testcsv,UST34.30,full_test_csv_277_builds,20,8,0.6875,0.0
experiment_07_ranking_optimized_FULL_testcsv,UST34.88,full_test_csv_277_builds,13,8,0.7500000000000001,0.0
experiment_07_ranking_optimized_FULL_testcsv,UST34.90,full_test_csv_277_builds,11,48,0.6363636363636364,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTB34.291,full_test_csv_277_builds,30,6,0.5055555555555555,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTB34.292,full_test_csv_277_builds,21,38,0.0833333333333333,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTB34.309,full_test_csv_277_builds,27,120,0.6851851851851852,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTO34.163,full_test_csv_277_builds,3,2,0.16666666666666669,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTO34.265,full_test_csv_277_builds,17,29,0.3823529411764706,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTO34.266,full_test_csv_277_builds,28,48,0.8214285714285714,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTP34.79,full_test_csv_277_builds,15,4,0.8,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTP34.83,full_test_csv_277_builds,44,68,0.31249999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTP34.84,full_test_csv_277_builds,15,35,0.35000000000000003,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTPN34.116,full_test_csv_277_builds,63,8,0.9365079365079365,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTPN34.141,full_test_csv_277_builds,1,18,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTPN34.147,full_test_csv_277_builds,15,27,0.9,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTPN34.176,full_test_csv_277_builds,3,44,0.5833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.116,full_test_csv_277_builds,1,108,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.153,full_test_csv_277_builds,15,33,0.7666666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.173,full_test_csv_277_builds,1,85,1.0,0.0
