method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
experiment_industry_optimized_v3_FULL_testcsv,S2SD32.21-85-3-2-1,full_test_csv_277_builds_HYBRID,9,63,0.9166666666666666,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RO32.16,full_test_csv_277_builds_HYBRID,15,37,0.7444444444444446,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RW32.138-29-5,full_test_csv_277_builds_HYBRID,107,240,0.6160287081339713,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RYA32.16,full_test_csv_277_builds_HYBRID,10,40,0.32500000000000007,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RYA32.35,full_test_csv_277_builds_HYBRID,5,181,0.3,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RYA32.49-7,full_test_csv_277_builds_HYBRID,12,6,0.3958333333333333,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3RYA32.49-8,full_test_csv_277_builds_HYBRID,12,7,0.7500000000000001,0.0
experiment_industry_optimized_v3_FULL_testcsv,S3SG32.39-90-1,full_test_csv_277_builds_HYBRID,31,136,0.140625,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RD33.116-13,full_test_csv_277_builds_HYBRID,37,4,0.8581081081081081,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RD33.116-15,full_test_csv_277_builds_HYBRID,11,9,0.75,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RG33.135-109-1,full_test_csv_277_builds_HYBRID,25,6,0.7,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RG33.135-56,full_test_csv_277_builds_HYBRID,18,12,0.825,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RG33.135-89,full_test_csv_277_builds_HYBRID,9,2,0.7045454545454546,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RM33.1-110-4,full_test_csv_277_builds_HYBRID,19,63,0.4868421052631579,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RM33.1-54,full_test_csv_277_builds_HYBRID,25,100,0.8653846153846154,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RM33.1-89,full_test_csv_277_builds_HYBRID,25,2,0.5384615384615384,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1RM33.1-92,full_test_csv_277_builds_HYBRID,7,2,0.9375,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SJC33.51-6,full_test_csv_277_builds_HYBRID,8,6,0.6875,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SQ33.15-11-77,full_test_csv_277_builds_HYBRID,26,5,0.9827586206896551,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SQ33.15-11-80,full_test_csv_277_builds_HYBRID,10,8,0.9500000000000001,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SQ33.15-11-85,full_test_csv_277_builds_HYBRID,46,5,0.6902173913043478,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SSM33.1-100,full_test_csv_277_builds_HYBRID,2,2,0.75,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SSM33.1-49,full_test_csv_277_builds_HYBRID,7,10,0.8571428571428571,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1SU33.1-124-4,full_test_csv_277_builds_HYBRID,25,8,0.49,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TGN33.60-23,full_test_csv_277_builds_HYBRID,1,4,1.0,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TH33.75-12-6,full_test_csv_277_builds_HYBRID,9,20,0.2777777777777778,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TH33.75-2,full_test_csv_277_builds_HYBRID,41,10,0.7645348837209303,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TH33.75-3,full_test_csv_277_builds_HYBRID,6,21,0.9166666666666666,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TR33.4-30-75,full_test_csv_277_builds_HYBRID,14,2,0.9642857142857143,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TR33.43-20-24,full_test_csv_277_builds_HYBRID,3,46,0.49999999999999994,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TR33.43-40,full_test_csv_277_builds_HYBRID,49,78,0.94125,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TZ33.3-50,full_test_csv_277_builds_HYBRID,15,10,0.9333333333333333,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TZ33.3-52,full_test_csv_277_builds_HYBRID,22,31,0.7424242424242424,0.0
experiment_industry_optimized_v3_FULL_testcsv,T1TZ33.3-60,full_test_csv_277_builds_HYBRID,1,17,1.0,0.0
