method_name,build_id,apfd
Filo-Priori (w/o Structural),168,0.43303571428571436
Filo-Priori (w/o Structural),169,0.47185114503816794
Filo-Priori (w/o Structural),170,0.3214285714285714
Filo-Priori (w/o Structural),171,0.6363636363636364
Filo-Priori (w/o Structural),172,0.6944444444444445
Filo-Priori (w/o Structural),173,0.6666666666666666
Filo-Priori (w/o Structural),174,0.2916666666666667
Filo-Priori (w/o Structural),175,0.5162037037037037
Filo-Priori (w/o Structural),176,0.511875
Filo-Priori (w/o Structural),177,0.5909090909090909
Filo-Priori (w/o Structural),178,0.5255102040816326
Filo-Priori (w/o Structural),179,0.5338983050847457
Filo-Priori (w/o Structural),180,0.5625
Filo-Priori (w/o Structural),181,0.8088235294117647
Filo-Priori (w/o Structural),182,0.9375
Filo-Priori (w/o Structural),183,0.4009433962264151
Filo-Priori (w/o Structural),184,0.5755208333333333
Filo-Priori (w/o Structural),185,0.5227272727272727
Filo-Priori (w/o Structural),186,0.6160714285714286
Filo-Priori (w/o Structural),187,0.8928571428571429
Filo-Priori (w/o Structural),188,0.6785714285714285
Filo-Priori (w/o Structural),189,0.421875
Filo-Priori (w/o Structural),190,0.5416666666666666
Filo-Priori (w/o Structural),191,0.7424242424242424
Filo-Priori (w/o Structural),192,0.25833333333333336
Filo-Priori (w/o Structural),193,0.84375
Filo-Priori (w/o Structural),194,0.5763888888888888
Filo-Priori (w/o Structural),195,1.0
Filo-Priori (w/o Structural),196,0.5190972222222222
Filo-Priori (w/o Structural),197,0.5132575757575757
Filo-Priori (w/o Structural),198,0.8333333333333333
Filo-Priori (w/o Structural),199,0.6005067567567568
Filo-Priori (w/o Structural),200,0.6538461538461539
Filo-Priori (w/o Structural),201,0.4807692307692308
Filo-Priori (w/o Structural),202,0.5885964912280702
Filo-Priori (w/o Structural),203,0.08333333333333336
Filo-Priori (w/o Structural),204,0.5625
Filo-Priori (w/o Structural),205,0.49038461538461536
Filo-Priori (w/o Structural),206,0.6682926829268292
Filo-Priori (w/o Structural),207,0.8125
Filo-Priori (w/o Structural),208,0.588235294117647
Filo-Priori (w/o Structural),209,0.7187500000000001
Filo-Priori (w/o Structural),210,1.0
Filo-Priori (w/o Structural),211,0.888888888888889
Filo-Priori (w/o Structural),212,0.3828125
Filo-Priori (w/o Structural),213,0.5089285714285715
Filo-Priori (w/o Structural),214,0.45
Filo-Priori (w/o Structural),215,0.4875
Filo-Priori (w/o Structural),216,0.6730769230769231
Filo-Priori (w/o Structural),217,0.5454545454545454
Filo-Priori (w/o Structural),218,0.6611111111111111
Filo-Priori (w/o Structural),219,0.2976190476190476
Filo-Priori (w/o Structural),220,0.5416666666666667
Filo-Priori (w/o Structural),221,0.24999999999999994
Filo-Priori (w/o Structural),222,0.7647058823529411
Filo-Priori (w/o Structural),223,0.9017857142857143
Filo-Priori (w/o Structural),224,0.8166666666666668
Filo-Priori (w/o Structural),225,0.14204545454545453
Filo-Priori (w/o Structural),226,0.3
Filo-Priori (w/o Structural),227,0.623015873015873
Filo-Priori (w/o Structural),228,1.0
Filo-Priori (w/o Structural),229,0.2833333333333334
Filo-Priori (w/o Structural),230,0.8333333333333334
Filo-Priori (w/o Structural),231,1.0
Filo-Priori (w/o Structural),232,0.55
Filo-Priori (w/o Structural),233,1.0
Filo-Priori (w/o Structural),234,0.8666666666666667
Filo-Priori (w/o Structural),235,0.3333333333333333
Filo-Priori (w/o Structural),236,0.9365079365079365
Filo-Priori (w/o Structural),237,0.7067307692307692
Filo-Priori (w/o Structural),238,1.0
Filo-Priori (w/o Structural),239,0.9
Filo-Priori (w/o Structural),240,0.75
Filo-Priori (w/o Structural),241,0.2180851063829787
Filo-Priori (w/o Structural),242,0.20754716981132076
Filo-Priori (w/o Structural),243,0.045454545454545435
Filo-Priori (w/o Structural),244,0.453125
Filo-Priori (w/o Structural),245,0.6875
Filo-Priori (w/o Structural),246,0.5937499999999999
Filo-Priori (w/o Structural),247,0.5750000000000001
Filo-Priori (w/o Structural),248,0.8333333333333334
Filo-Priori (w/o Structural),249,0.6209677419354839
Filo-Priori (w/o Structural),250,0.4375
Filo-Priori (w/o Structural),251,0.5714285714285714
Filo-Priori (w/o Structural),252,0.2142857142857143
Filo-Priori (w/o Structural),253,0.6249999999999999
Filo-Priori (w/o Structural),254,0.6166666666666667
Filo-Priori (w/o Structural),255,0.9285714285714286
Filo-Priori (w/o Structural),256,1.0
Filo-Priori (w/o Structural),257,0.6617647058823528
Filo-Priori (w/o Structural),258,0.40909090909090906
Filo-Priori (w/o Structural),259,0.08333333333333329
Filo-Priori (w/o Structural),260,0.5
Filo-Priori (w/o Structural),261,0.75
Filo-Priori (w/o Structural),262,0.34722222222222227
Filo-Priori (w/o Structural),263,0.7916666666666666
Filo-Priori (w/o Structural),264,0.5
Filo-Priori (w/o Structural),265,1.0
Filo-Priori (w/o Structural),266,1.0
Filo-Priori (w/o Structural),267,0.42727272727272725
Filo-Priori (w/o Structural),268,0.13157894736842107
Filo-Priori (w/o Structural),269,0.8392857142857142
Filo-Priori (w/o Structural),270,0.3214285714285714
Filo-Priori (w/o Structural),271,0.3478260869565218
Filo-Priori (w/o Structural),272,0.65
Filo-Priori (w/o Structural),273,0.8157894736842105
Filo-Priori (w/o Structural),274,0.3515625
Filo-Priori (w/o Structural),275,0.8181818181818181
Filo-Priori (w/o Structural),276,0.5340909090909091
