dataset,run_id,test_accuracy,num_test,num_misclassified,misclassified_rate,Random_APFD,Random_PFD@10,Random_PFD@20,DeepGini_APFD,DeepGini_PFD@10,DeepGini_PFD@20,Entropy_APFD,Entropy_PFD@10,Entropy_PFD@20,VanillaSM_APFD,VanillaSM_PFD@10,VanillaSM_PFD@20,PCS_APFD,PCS_PFD@10,PCS_PFD@20,Filo-Priori_APFD,Filo-Priori_PFD@10,Filo-Priori_PFD@20
cora,0,0.708,1000,292,0.292,0.5047311643835617,0.10102739726027396,0.20308219178082193,0.6725787671232877,0.22945205479452055,0.4212328767123288,0.6727123287671233,0.2328767123287671,0.4143835616438356,0.6720034246575342,0.22945205479452055,0.4246575342465753,0.6724794520547945,0.22945205479452055,0.4246575342465753,0.6773630136986301,0.23972602739726026,0.4041095890410959
